,link,name,price,rating,rating&review_c,description
20,https://www.flipkart.com/vivo-t1-44w-starry-sky-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVHNBBBBP5&lid=LSTMOBGDRHVHNBBBBP5SY2MJL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_21&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18b8dbf1-45f3-4b6e-bde2-f829d8bc7700.MOBGDRHVHNBBBBP5.SEARCH&ppt=None&ppn=None&ssid=q6nkpbsu340000001672072991282&qH=eb4af0bf07c16429,"vivo T1 44W (Starry Sky, 128 GB)","₹14,499",4.5,"72,246 Ratings & 5,278 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories
21,https://www.flipkart.com/poco-m4-pro-5g-power-black-64-gb/p/itmac3e3eb33a68c?pid=MOBGBEU7F8QBVZVC&lid=LSTMOBGBEU7F8QBVZVCUHPCN0&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_22&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18b8dbf1-45f3-4b6e-bde2-f829d8bc7700.MOBGBEU7F8QBVZVC.SEARCH&ppt=None&ppn=None&ssid=q6nkpbsu340000001672072991282&qH=eb4af0bf07c16429,"POCO M4 Pro 5G (Power Black, 64 GB)","₹11,999",4.3,"31,511 Ratings & 2,817 Reviews","4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories"
22,https://www.flipkart.com/poco-m4-pro-cool-blue-128-gb/p/itm98e13f0c82b82?pid=MOBGBTHFBKGG6AVB&lid=LSTMOBGBTHFBKGG6AVBZXCSFJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_23&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18b8dbf1-45f3-4b6e-bde2-f829d8bc7700.MOBGBTHFBKGG6AVB.SEARCH&ppt=None&ppn=None&ssid=q6nkpbsu340000001672072991282&qH=eb4af0bf07c16429,"POCO M4 Pro (Cool Blue, 128 GB)","₹12,999",4.3,"1,24,246 Ratings & 11,419 Reviews","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories"
23,https://www.flipkart.com/samsung-galaxy-f13-nightsky-green-64-gb/p/itmeadfda1bd23fa?pid=MOBGENJWF4KJTPEN&lid=LSTMOBGENJWF4KJTPENS2XJXA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_1_24&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18b8dbf1-45f3-4b6e-bde2-f829d8bc7700.MOBGENJWF4KJTPEN.SEARCH&ppt=None&ppn=None&ssid=q6nkpbsu340000001672072991282&qH=eb4af0bf07c16429,"SAMSUNG Galaxy F13 (Nightsky Green, 64 GB)","₹11,999",4.4,"1,04,015 Ratings & 5,883 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP | 8MP Front Camera6000 mAh Lithium Ion BatteryExynos 850 Processor1 Year Warranty Provided By the Manufacturer from Date of Purchase
24,https://www.flipkart.com/samsung-galaxy-m13-midnight-blue-64-gb/p/itme9d85574c16d5?pid=MOBGGHC2BA4ZN3S5&lid=LSTMOBGGHC2BA4ZN3S5D1H76Y&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_25&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGGHC2BA4ZN3S5.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"SAMSUNG GALAXY M13 (Midnight Blue, 64 GB)","₹10,044",4.3,"1,596 Ratings & 110 Reviews",4 GB RAM | 64 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery12 MONTHS
25,https://www.flipkart.com/realme-10-pro-5g-dark-matter-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHZGEEGXFR&lid=LSTMOBGK8VHZGEEGXFRIWIE6H&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_26&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGK8VHZGEEGXFR.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"realme 10 Pro 5G (Dark Matter, 128 GB)","₹19,999",4.4,614 Ratings & 87 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
26,https://www.flipkart.com/poco-m4-pro-yellow-128-gb/p/itm675edffaf085d?pid=MOBGBTHFCY9DADTY&lid=LSTMOBGBTHFCY9DADTYRTYP22&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_27&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGBTHFCY9DADTY.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"POCO M4 Pro (Yellow, 128 GB)","₹12,999",4.3,"1,24,246 Ratings & 11,419 Reviews","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories"
27,https://www.flipkart.com/vivo-t1-44w-midnight-galaxy-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVXFVCGS23&lid=LSTMOBGDRHVXFVCGS23BNMEFR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_28&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGDRHVXFVCGS23.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"vivo T1 44W (Midnight Galaxy, 128 GB)","₹15,999",4.4,"41,702 Ratings & 3,255 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories
28,https://www.flipkart.com/poco-m4-pro-power-black-64-gb/p/itm69e46322b5dbb?pid=MOBGBTHFEUFZCSFS&lid=LSTMOBGBTHFEUFZCSFSE8BJWK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_29&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGBTHFEUFZCSFS.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"POCO M4 Pro (Power Black, 64 GB)","₹11,999",4.3,"1,24,246 Ratings & 11,419 Reviews","6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories"
29,https://www.flipkart.com/poco-m4-pro-5g-cool-blue-128-gb/p/itma0904b0c413a4?pid=MOBGBEU7BGWZNBYY&lid=LSTMOBGBEU7BGWZNBYYXGBTUG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_30&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGBEU7BGWZNBYY.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"POCO M4 Pro 5G (Cool Blue, 128 GB)","₹14,999",4.2,"7,041 Ratings & 634 Reviews","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories"
30,https://www.flipkart.com/vivo-t1x-space-blue-64-gb/p/itm9e8207e7825a9?pid=MOBGG56ZFNPMHBWE&lid=LSTMOBGG56ZFNPMHBWEB8Y2U5&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_31&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGG56ZFNPMHBWE.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"vivo T1X (Space Blue, 64 GB)","₹11,999",4.5,"64,576 Ratings & 3,659 Reviews",4 GB RAM | 64 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories
31,https://www.flipkart.com/vivo-t1x-gravity-black-64-gb/p/itm9e8207e7825a9?pid=MOBGG56ZMXMNUCYF&lid=LSTMOBGG56ZMXMNUCYFQ5HT8S&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_32&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGG56ZMXMNUCYF.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"vivo T1X (Gravity Black, 64 GB)","₹11,999",4.5,"64,576 Ratings & 3,659 Reviews",4 GB RAM | 64 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories
32,https://www.flipkart.com/oppo-k10-blue-flame-128-gb/p/itm6205e7e72fe0c?pid=MOBGCFUHQAG5GDQS&lid=LSTMOBGCFUHQAG5GDQSSCVTKH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_33&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGCFUHQAG5GDQS.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"OPPO K10 (Blue Flame, 128 GB)","₹13,490",4.4,"91,760 Ratings & 6,826 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.74 cm (6.59 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 680 Processor33W SUPERVOOC Charger | Dual Speaker | Super Adaptive Refresh RateAI Photo Suite | OPPO Glow Design with Dirt and Scratch Resistant1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
33,https://www.flipkart.com/poco-m4-pro-5g-cool-blue-64-gb/p/itm827b338897bfe?pid=MOBGBEU7YYZGFMYB&lid=LSTMOBGBEU7YYZGFMYBKLZWIN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_34&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGBEU7YYZGFMYB.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"POCO M4 Pro 5G (Cool Blue, 64 GB)","₹11,999",4.3,"31,511 Ratings & 2,817 Reviews","4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories"
34,https://www.flipkart.com/realme-10-pro-5g-hyperspace-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHZPVGJCES&lid=LSTMOBGK8VHZPVGJCES9YRIWN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_35&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGK8VHZPVGJCES.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"realme 10 Pro 5G (Hyperspace, 128 GB)","₹19,999",4.4,614 Ratings & 87 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
35,https://www.flipkart.com/realme-10-pro-5g-dark-matter-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHWBRKYFJD&lid=LSTMOBGK8VHWBRKYFJDTEBOFU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_36&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGK8VHWBRKYFJD.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"realme 10 Pro 5G (Dark Matter, 128 GB)","₹18,999",4.4,"1,246 Ratings & 128 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
36,https://www.flipkart.com/realme-10-pro-5g-nebula-blue-128-gb/p/itm1e672d12a252e?pid=MOBGK8VHHFY5VCAY&lid=LSTMOBGK8VHHFY5VCAYOXEXVI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_37&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGK8VHHFY5VCAY.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"realme 10 Pro 5G (Nebula Blue, 128 GB)","₹19,999",4.4,614 Ratings & 87 Reviews,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryQualcomm Snapdragon 695 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
37,https://www.flipkart.com/poco-m4-5g-power-black-64-gb/p/itmdca739218a8a0?pid=MOBGDRGPZTSHNQ5H&lid=LSTMOBGDRGPZTSHNQ5HUH1I7O&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_38&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGDRGPZTSHNQ5H.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"POCO M4 5G (Power Black, 64 GB)","₹10,999",4.2,"43,407 Ratings & 3,602 Reviews",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh Lithium Ion Polymer BatteryMediatek Dimensity 700 Processor1 Year Warranty for Handset and 6 Months for Accessories
38,https://www.flipkart.com/motorola-g62-5g-midnight-gray-128-gb/p/itm37da299ffb2d0?pid=MOBGEDT5ZZMZQZSJ&lid=LSTMOBGEDT5ZZMZQZSJL5Z9RH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_39&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGEDT5ZZMZQZSJ.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"MOTOROLA G62 5G (Midnight Gray, 128 GB)","₹15,999",4.1,"7,113 Ratings & 782 Reviews",6 GB RAM | 128 GB ROM16.64 cm (6.55 inch) Full HD+ Display50MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium Polymer BatteryQualcomm Snapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
39,https://www.flipkart.com/vivo-t1-44w-starry-sky-128-gb/p/itm2a08ebbea3689?pid=MOBGDRHVMW2UDXZY&lid=LSTMOBGDRHVMW2UDXZYJR2BWY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_40&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGDRHVMW2UDXZY.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"vivo T1 44W (Starry Sky, 128 GB)","₹15,999",4.4,"41,702 Ratings & 3,255 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.36 cm (6.44 inch) Full HD+ AMOLED Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 680 Processor1 Year Handset and 6 Months Accessories
40,https://www.flipkart.com/poco-m4-pro-5g-yellow-64-gb/p/itm0c88c16a094e4?pid=MOBGBEU9DCXFYSBV&lid=LSTMOBGBEU9DCXFYSBV1YXBSX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_41&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGBEU9DCXFYSBV.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"POCO M4 Pro 5G (Yellow, 64 GB)","₹11,999",4.3,"31,511 Ratings & 2,817 Reviews","4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories"
41,https://www.flipkart.com/poco-x4-pro-5g-laser-black-128-gb/p/itm30feac36897d8?pid=MOBGCGZZHMGXSYHA&lid=LSTMOBGCGZZHMGXSYHAUPT1FJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_42&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGCGZZHMGXSYHA.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"POCO X4 Pro 5G (Laser Black, 128 GB)","₹16,999",4.2,"58,320 Ratings & 6,029 Reviews","6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryQualcomm Snapdragon 695 5G ProcessorOne Year for Handset, 6 Months for Accessories"
42,https://www.flipkart.com/poco-m4-pro-5g-power-black-128-gb/p/itm6582c30018b6b?pid=MOBGBEU73C6DGJGH&lid=LSTMOBGBEU73C6DGJGHSOUJSP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_43&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGBEU73C6DGJGH.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"POCO M4 Pro 5G (Power Black, 128 GB)","₹14,999",4.2,"7,041 Ratings & 634 Reviews","8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Dimensity 810 ProcessorOne Year for Handset, 6 Months for Accessories"
43,https://www.flipkart.com/vivo-t1x-space-blue-128-gb/p/itm9e8207e7825a9?pid=MOBGG56ZYSVXEAHC&lid=LSTMOBGG56ZYSVXEAHCCUPIEO&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_44&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGG56ZYSVXEAHC.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"vivo T1X (Space Blue, 128 GB)","₹12,999",4.5,"64,576 Ratings & 3,659 Reviews",4 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories
44,https://www.flipkart.com/vivo-t1x-gravity-black-128-gb/p/itm9e8207e7825a9?pid=MOBGG56ZYZSNW7JX&lid=LSTMOBGG56ZYZSNW7JXBKVX1F&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_45&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGG56ZYZSNW7JX.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"vivo T1X (Gravity Black, 128 GB)","₹12,999",4.5,"64,576 Ratings & 3,659 Reviews",4 GB RAM | 128 GB ROM16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 680 Processor1 Year on Handset and 6 Months on Accessories
45,https://www.flipkart.com/vivo-t1-5g-rainbow-fantasy-128-gb/p/itm594222523bd8f?pid=MOBGB9TYFQR3FQZT&lid=LSTMOBGB9TYFQR3FQZTZ6EEUD&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_46&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGB9TYFQR3FQZT.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"vivo T1 5G (Rainbow Fantasy, 128 GB)","₹16,990",4.4,"1,54,059 Ratings & 12,478 Reviews",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryQualcomm Snapdragon 695 Processor1 Year Handset and 6 Months Accessories
46,https://www.flipkart.com/vivo-t1-5g-rainbow-fantasy-128-gb/p/itm594222523bd8f?pid=MOBGB9TYGW5NGXVH&lid=LSTMOBGB9TYGW5NGXVHWMF5TV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_47&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGB9TYGW5NGXVH.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"vivo T1 5G (Rainbow Fantasy, 128 GB)","₹15,990",4.3,"58,248 Ratings & 4,706 Reviews",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (6.58 inch) Full HD+ Display50MP + 2MP + 2MP | 16MP Front Camera5000 mAh Lithium BatteryTurbo Processor Snapdragon 695 Processor1 Year Handset and 6 Months Accessories
47,https://www.flipkart.com/poco-m4-pro-yellow-64-gb/p/itm1dda9769e7dd9?pid=MOBGBTHFHHZ9XVKM&lid=LSTMOBGBTHFHHZ9XVKMYAEZ7Z&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=AS_Query_TrendingAutoSuggest_6_0_na_na_na&otracker1=AS_Query_TrendingAutoSuggest_6_0_na_na_na&fm=organic&iid=18dd0a04-ad1e-43c2-8673-96cfce741777.MOBGBTHFHHZ9XVKM.SEARCH&ppt=None&ppn=None&ssid=obzc4v1tn40000001672072992268&qH=eb4af0bf07c16429,"POCO M4 Pro (Yellow, 64 GB)","₹11,999",4.3,"1,24,246 Ratings & 11,419 Reviews","6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.33 cm (6.43 inch) Full HD+ AMOLED Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh Lithium-ion Polymer BatteryMediatek Helio G96 ProcessorOne Year for Handset, 6 Months for Accessories"
